global_id,ObjectName,NameWinter,PhotoWinter,AdmArea,District,Address,Email,WebSite,HelpPhone,HelpPhoneExtension,WorkingHoursWinter,ClarificationOfWorkingHoursWinter,HasEquipmentRental,EquipmentRentalComments,HasTechService,TechServiceComments,HasDressingRoom,HasEatery,HasToilet,HasWifi,HasCashMachine,HasFirstAidPost,HasMusic,UsagePeriodWinter,DimensionsWinter,Lighting,SurfaceTypeWinter,Seats,Paid,PaidComments,DisabilityFriendly,ServicesWinter,geoData
904451228,Фитнес клуб «Велнесс Парк»,бассейн плавательный 25-ти метровый крытый,[{'Photo': '9c22ef50-449f-45b7-b387-84ea69388e1d'}],Юго-Западный административный округ,Обручевский район,"улица Воронцовские Пруды, дом 3",info@wpark.ru,wpark.ru,(495) 225-55-59,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-23:59'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-23:59'}, {'DayOfWeek': 'среда', 'Hours': '07:00-23:59'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-23:59'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-23:59'}, {'DayOfWeek': 'суббота', 'Hours': '09:00-23:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '09:00-23:00'}]",,нет,,нет,,да,да,да,да,нет,нет,да,01.09-31.08,"[{'Square': 150, 'Length': 25, 'Width': 6, 'Depth': None}]",смешанное освещение,специальное покрытие,0,платно,,не приспособлен,общая физическая подготовка,"{'coordinates': [37.5367578866641, 55.6636079184676], 'type': 'Point'}"
904451230,Фитнес клуб «Ворлд класс»,бассейн плавательный крытый,[{'Photo': 'fad0dc27-92c3-4867-ac6e-667493c2f34a'}],Юго-Западный административный округ,Обручевский район,"улица Архитектора Власова, дом 22",,vlasova.worldclass.ru,(495) 788-00-00,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-23:59'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-23:59'}, {'DayOfWeek': 'среда', 'Hours': '07:00-23:59'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-23:59'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-23:59'}, {'DayOfWeek': 'суббота', 'Hours': '09:00-23:59'}, {'DayOfWeek': 'воскресенье', 'Hours': '09:00-23:59'}]",,нет,,нет,,нет,нет,нет,нет,нет,нет,нет,01.09-31.08,"[{'Square': 240, 'Length': 20, 'Width': 12, 'Depth': None}]",смешанное освещение,специальное покрытие,0,платно,,не приспособлен,общая физическая подготовка,"{'coordinates': [37.5423748963979, 55.6700760624692], 'type': 'Point'}"
904451232,Фитнес клуб «Ворлд класс лэйдис»,бассейн плавательный 25-ти метровый крытый,[{'Photo': '016247a0-1b9a-42be-b1de-06811244a8a5'}],Юго-Западный административный округ,район Черёмушки,"Профсоюзная улица, дом 31, корпус 5",,www.worldclass.ru/clubs/lady-s/detail/,(495) 232-60-48,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'среда', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'суббота', 'Hours': '09:00-23:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '09:00-23:00'}]",,нет,,нет,,нет,нет,нет,нет,нет,нет,нет,01.09-31.08,"[{'Square': 375, 'Length': 25, 'Width': 15, 'Depth': None}]",смешанное освещение,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.5595538508287, 55.6722757087659], 'type': 'Point'}"
904451234,Фитнес клуб «Ла Салюте»,бассейн плавательный крытый,[{'Photo': 'f69ebab8-d7a7-40c2-a382-f92c186cdbeb'}],Центральный административный округ,Таганский район,"улица Земляной Вал, дом 77",info@lasalute.ru,lasalute.ru,(495) 911-11-22,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-23:59'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-23:59'}, {'DayOfWeek': 'среда', 'Hours': '07:00-23:59'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-23:59'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-23:59'}, {'DayOfWeek': 'суббота', 'Hours': '09:00-23:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '09:00-23:00'}]",,нет,,нет,,да,да,да,да,нет,нет,да,01.01-31.12,"[{'Square': 207, 'Length': 23, 'Width': 9, 'Depth': None}]",смешанное освещение,специальное покрытие,0,платно,,частично приспособлен,общая физическая подготовка,"{'coordinates': [37.6559677470331, 55.7433244458368], 'type': 'Point'}"
904451236,Фитнес-клуб «Ворлд класс лайт»,бассейн плавательный крытый,[{'Photo': 'f29a2c2e-41cc-49f6-9afc-05caed5022dc'}],Северо-Западный административный округ,район Хорошёво-Мнёвники,"улица Демьяна Бедного, дом 4, корпус 2",,www.worldclass.ru/clubs/polezhaevskaya/detail,(495) 135-09-50,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-23:59'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-23:59'}, {'DayOfWeek': 'среда', 'Hours': '07:00-23:59'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-23:59'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-23:59'}, {'DayOfWeek': 'суббота', 'Hours': '09:00-23:59'}, {'DayOfWeek': 'воскресенье', 'Hours': '09:00-23:59'}]",,нет,,нет,,да,нет,да,да,нет,да,да,01.09-31.08,"[{'Square': 225, 'Length': 15, 'Width': 15, 'Depth': None}]",смешанное освещение,специальное покрытие,0,платно,,приспособлен для лиц с нарушением ОДА,общая физическая подготовка,"{'coordinates': [37.4898582256504, 55.7700702225832], 'type': 'Point'}"
904451248,Стадион (менее 1500 мест) «Буревестник»,бассейн плавательный 25-ти метровый крытый,[{'Photo': 'e1ba8560-a5bf-4840-9cac-880476e0a721'}],Центральный административный округ,район Хамовники,"улица Плющиха, дом 57",bass.msok@yandex.ru,www.sechenov.ru/univers/structure/other/stadion-burevestnik/,(495) 532-37-85,,"[{'DayOfWeek': 'понедельник', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'вторник', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'среда', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'четверг', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'пятница', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'суббота', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '08:00-20:00'}]",,нет,,нет,,нет,нет,нет,нет,нет,нет,нет,01.09-31.08,"[{'Square': 375, 'Length': 25, 'Width': 15, 'Depth': None}]",смешанное освещение,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.5760155916212, 55.7372555543207], 'type': 'Point'}"
904451250,Московский гуманитарный университет,бассейн плавательный 25-ти метровый крытый,[{'Photo': '8ed71138-4ea0-4d08-b51b-f876c1b5e8e0'}],Восточный административный округ,район Вешняки,"улица Юности, дом 5, строение 32",,www.mosgu.ru,(499) 374-75-97,,"[{'DayOfWeek': 'понедельник', 'Hours': '09:00-22:00'}, {'DayOfWeek': 'вторник', 'Hours': '09:00-22:00'}, {'DayOfWeek': 'среда', 'Hours': '09:00-22:00'}, {'DayOfWeek': 'четверг', 'Hours': '09:00-22:00'}, {'DayOfWeek': 'пятница', 'Hours': '09:00-22:00'}, {'DayOfWeek': 'суббота', 'Hours': '09:00-20:30'}, {'DayOfWeek': 'воскресенье', 'Hours': '09:00-19:45'}]",,нет,,нет,,да,нет,да,нет,нет,нет,нет,01.01-31.12,"[{'Square': 350, 'Length': 25, 'Width': 14, 'Depth': None}]",освещение лампами накаливания,специальное покрытие,0,платно,,не приспособлен,общая физическая подготовка,"{'coordinates': [37.8154738028805, 55.727090176466], 'type': 'Point'}"
904451256,Спортивный комплекс образовательного учреждения «Московская центральная художественная школа при Российской академии художеств»,бассейн плавательный 25-ти метровый крытый,[{'Photo': 'a1c0b7ec-4cb1-451a-ac90-5a6c3be010a0'}],Центральный административный округ,район Якиманка,"улица Крымский Вал, дом 8, корпус 2",secretary@art-lyceum.ru,artfok.ru,(499) 230-35-33,,"[{'DayOfWeek': 'понедельник', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'вторник', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'среда', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'четверг', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'пятница', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'суббота', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '08:00-20:00'}]",,нет,,нет,,нет,нет,да,нет,нет,да,нет,01.01-31.12,"[{'Square': 200, 'Length': 25, 'Width': 8, 'Depth': None}]",освещение газоразрядными лампами,специальное покрытие,0,платно,,частично приспособлен,общая физическая подготовка,"{'coordinates': [37.6076883201915, 55.7319845606275], 'type': 'Point'}"
904456973,Фитнес клуб «Ворлд Джим»,бассейн плавательный крытый,[{'Photo': 'bc21eb86-4d41-4ec5-8c8e-b5baf7771072'}],Южный административный округ,Даниловский район,"Дубининская улица, дом 71",info@wg99.ru,www.dubininskaya.world-gym.com,(495) 580-75-80,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'среда', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'суббота', 'Hours': '09:00-22:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '09:00-22:00'}]",,нет,,нет,,да,да,да,да,нет,нет,да,01.01-31.12,"[{'Square': 90, 'Length': 15, 'Width': 6, 'Depth': None}]",освещение светодиодными лампами,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.6318487112112, 55.7103477117575], 'type': 'Point'}"
904458950,Фитнес клуб «А-фитнес»,бассейн плавательный крытый,[{'Photo': '8503b87d-90b5-48fd-904f-00eec8404fb3'}],Центральный административный округ,Пресненский район,"Большой Кисловский переулок, дом 9",,msk.afitness.ru,(495) 134-44-35,,"[{'DayOfWeek': 'понедельник', 'Hours': '06:45-23:55'}, {'DayOfWeek': 'вторник', 'Hours': '06:45-23:55'}, {'DayOfWeek': 'среда', 'Hours': '06:45-23:55'}, {'DayOfWeek': 'четверг', 'Hours': '06:45-23:55'}, {'DayOfWeek': 'пятница', 'Hours': '06:45-23:55'}, {'DayOfWeek': 'суббота', 'Hours': '09:00-22:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '09:00-22:00'}]",,нет,,нет,,да,да,да,да,да,нет,да,01.09-31.08,"[{'Square': 60, 'Length': 20, 'Width': 3, 'Depth': None}]",смешанное освещение,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.6062891485946, 55.7549610628123], 'type': 'Point'}"
904460060,Фитнес клуб «Камелот Джим»,бассейн плавательный крытый,[{'Photo': 'eec6abb4-8448-441b-83be-7e5cd937d0ae'}],Центральный административный округ,район Хамовники,"Комсомольский проспект, дом 32",,kamelot-gym.ru,(495) 419-14-27,,"[{'DayOfWeek': 'понедельник', 'Hours': '08:00-22:00'}, {'DayOfWeek': 'вторник', 'Hours': '08:00-22:00'}, {'DayOfWeek': 'среда', 'Hours': '08:00-22:00'}, {'DayOfWeek': 'четверг', 'Hours': '08:00-22:00'}, {'DayOfWeek': 'пятница', 'Hours': '08:00-22:00'}, {'DayOfWeek': 'суббота', 'Hours': '08:00-22:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '08:00-22:00'}]",,нет,,нет,,да,да,да,нет,да,нет,да,01.01-31.12,"[{'Square': 80, 'Length': 10, 'Width': 8, 'Depth': None}]",освещение газоразрядными лампами,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.5771009758764, 55.7250291410703], 'type': 'Point'}"
904460447,Фитнес-клуб «Вита-спорт»,бассейн плавательный крытый №1,[{'Photo': 'fe7ce530-c409-4761-83f7-8226574cb271'}],Северо-Западный административный округ,район Хорошёво-Мнёвники,"Живописная улица, дом 21, корпус 2",,vitaclub.ru,(495) 032-36-36,,"[{'DayOfWeek': 'понедельник', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'вторник', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'среда', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'четверг', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'пятница', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'суббота', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '08:00-20:00'}]",,нет,,нет,,нет,нет,нет,нет,нет,нет,нет,01.09-31.08,"[{'Square': 264, 'Length': 22, 'Width': 12, 'Depth': None}]",смешанное освещение,специальное покрытие,0,платно,,не приспособлен,общая физическая подготовка,"{'coordinates': [37.4490749274408, 55.7896237842848], 'type': 'Point'}"
1019639500,Фитнес клуб «СССР»,бассейн плавательный крытый,[{'Photo': '55b58d1a-7ea1-4718-9697-0a7385e92fda'}],Восточный административный округ,район Сокольники,"Стромынский переулок, дом 6",director@fitness-cccp.ru,fitness-cccp.ru/clubs/sokolniki/,(495) 153-19-56,,"[{'DayOfWeek': 'понедельник', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'вторник', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'среда', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'четверг', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'пятница', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'суббота', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'воскресенье', 'Hours': 'круглосуточно'}]",,нет,,нет,,да,да,да,да,да,да,да,01.09-31.08,"[{'Square': 80, 'Length': 10, 'Width': 8, 'Depth': None}]",освещение светодиодными лампами,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.6937596011887, 55.7922119005341], 'type': 'Point'}"
